"Title","ID","Owner","Created Date","Updated Date","Nombre Participante","ID. Participante","Código ficha","Título de la iniciativa","Entidad promotora","Información de Contacto","Año Desde","Año Hasta","IMPLEMENTADA","ORIGEN (EM o INST)","PROVINCIA IMPULSORA","PROVINCIAS APLICACIÓN","T.I: 1-SERVICIOS","T.I. 2-PROCESOS","T.I. 3-GESTION PERSONAS","T.I. 4-PARTICIPACIÓN","T.I. 5-ORGANIZATIVA","T.I. 6-CAMBIO CULTURAL","T.I. 7-TECNOLÓGICA","T.I. 8-TRANSPARENCIA","T.I. 9-COLABORACIÓN","T.I. 10-GEST.CON","T.I. 11-BIENESTAR","T.I. 12-IGUALDAD GEN","T.I. 13-SENSIB.CUIDAD.","T.I. 14-NORMATIVO","A.A. 1-TURISMO","A.A. 2-JUSTICIA","A.A. 3-ADMON PUB.","A.A. 4-INTERIOR","A.A. 5-EMPLEO","A.A. 6-HACIENDA","A.A. 7-IND.ENERG","A.A. 8-EDUCACIÓN","A.A. 9-DEPORTE","A.A. 10-AGRIC-GAN-PESC","A.A. 11-M.AMBIENTE","A.A. 12-ECON.EMP.","A.A. 13-CON-UNIV","A.A. 14-SALUD","A.A. 15-POLIT.SOC.","A.A. 16-MEDIO RURAL","A.A. 17-MOVILIDAD","A.A. 18-CULTURA","A.A. 19-FOMENTO","Ayuntamientos","Diputaciones","Lista_fichas_mapeo (Código ficha)","Lista_fichas_mapeo (All)","Lista_fichas_mapeo (All)"
,"05da9a1b-422a-47f9-b058-941e6c87ce8d","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Antonio Jesús Lara",7,"7.6","Programa Forma Joven","Consejería de Salud y Familias","N/D",2001,"ACTUALIDAD",true,"INST","ANDALUCÍA","ANDALUCÍA",true,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,"/ficha-mapeo/7.6","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"2da3cf59-8483-41f0-adc3-3f23ff36f364","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Antonio Jesús Lara",7,"7.7","IGUALARTE","Consejería de Agricultura, Ganadería, Pesca y Desarrollo Sostenible","GDR Valle del Guadallhorce",2009,"2015",true,"EM","MÁLAGA","MÁLAGA",true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,true,false,"/ficha-mapeo/7.7","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"b0f8c8ee-f201-47b9-b565-05f27fabc9ab","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Antonio Jesús Lara",7,"7.8","Observatorio de la Infancia en Andalucía (OIA)","Consejería de Igualdad, Políticas Sociales y Conciliación","N/D",2003,"ACTUALIDAD",true,"INST","ANDALUCÍA","ANDALUCÍA",true,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,"/ficha-mapeo/7.8","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"da0f3d27-a2bf-4880-8e6e-f0f442fbeb64","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Antonio Jesús Lara",7,"7.9","Mundo Rural en Femenino","Consejería de Agricultura, Ganadería, Pesca y Desarrollo Sostenible","Dirección General de Desarrollo Sostenible del Medio Rural",2010,"ACTUALIDAD",true,"INST","ANDALUCÍA","ANDALUCÍA",true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,"/ficha-mapeo/7.9","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"c0872371-9efb-456d-8722-ee7483666be4","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"EMILIO J. MANSO",9,"9.1","ANDALUCIA OPEN FUTURE","CONSEJERIA DE ECONOMIA, CONOCIMIENTO, EMPRESAS Y UNIVERSIDAD EN COLABORACIÓN CON TELEFÓNICA","ANDALUCIA@OPENFUTURE.ORG",2013,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,true,false,true,true,false,true,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,"/ficha-mapeo/9.1","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"4ec9e4fd-9790-40a9-a7e1-7603b010425a","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"EMILIO J. MANSO",9,"9.2","SUD SOSTENIBLE (SISTEMAS URBANOS DE DRENAJE SOSTENIBLE)","CONSEJERIA AGRICULTURA, GANADERÍA, PESCA Y DESARROLLO SOSTENIBLE","ANA ABELLÁN",2016,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,"/ficha-mapeo/9.2","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"dc98ff09-5a36-4509-af00-bc71f6c35028","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"EMILIO J. MANSO
",9,"9.3","LIVING LAB SALUD ANDALUCIA","CONSEJERIA DE INNOVACION, CIENCIA Y EMPRESA Y DE SALUD","JUAN LAGO (JUAN.LAGO@IAVANTE.ES) ",2008,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,true,true,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,"/ficha-mapeo/9.3","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"e7195e4c-3abe-4a6d-ba2a-2f1e96fd7b14","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"EMILIO J. MANSO
",9,"9.4","PROGRAMA ADE (ACELERADORA DE EMPRESAS 2020)","CONSEJERIA DE ECONOMIA Y CONOCIMIENTO","CENTROS CADE (CENTRO ANDALUZ DE EMPRENDIMIENTO)",2016,"ACTUALIDAD",true,"INST","MÁLAGA","ANDALUCIA",true,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/9.4","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"5b5d3926-907f-42be-938b-973c76532700","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"EMILIO J. MANSO
",9,"9.5","PROGRAMA INNBIO-ADVANCE","CONSEJERIA DE SALUD EN COLABORACION CON LA FUNDACION PARA LA INVESTIGACION BIOSANITARIA DE ANDALUCIA ORIENTAL (FIBAO) Y LA PARTICIPACION ECONOMICA DE LA FUNDACION CAJA RURAL Y CAJA GRANADA FUNDACION","FIBAO Y EL INSTITUTO DE INVESTIGACION BIOMEDICA DE GRANADA (IBS GRANADA)",2012,"ACTUALIDAD",true,"INST","JAEN, ALMERIA Y GRANADA","GRANADA, JAEN Y ALMERIA",true,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,"/ficha-mapeo/9.5","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"ab8c1343-3f97-4b7b-ab5c-a2bb4c13a45e","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"EMILIO J. MANSO
",9,"9.6","PROGRAMA INNICIA CULTURA EMPRENDEDORA","CONSEJERIA DE EDUCACION Y DEPORTE","DIRECCION GENERAL DE INNOVACION Y FORMACION DEL PROFESORADO (955064195/4320/4191). GRUPO INNICIA (WHASTAPP 670942148). ANA BELEN GARCIA (ABGARCIA@ANDALUCIAEMPRENDE.ES). CULTURAEMPRENDEDORA.CED@JUNTADEANDALUCIA.ES",2016,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,true,true,true,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,"/ficha-mapeo/9.6","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"fb19d118-3d15-47ac-87b6-36bdcea4a522","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"EMILIO J. MANSO
",9,"9.7","URBARURAL SOSTENIBLE","CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE","ARA (ASOCIACION PARA EL DESARROLLO RURAL DE ANDALUCIA)",2010,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",false,false,false,true,true,false,true,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,true,false,false,true,true,false,"/ficha-mapeo/9.7","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"ce6e751d-da45-46ea-8fb9-d64188acdf79","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"EMILIO J. MANSO
",9,"9.9","ANDALUCIA LAB","CONSEJERIA DE TURISMO, REGENERACIÓN, JUSTICIA Y ADMINISTRACION LOCAL","N/D","2015 (AUNQUE PUEDE QUE ANTES)","ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",false,false,false,true,false,false,true,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/9.9","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"15630221-026b-4bf9-a048-d3890b889e42","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"RAFAEL ZAFRA",10,"10.01","APRENDE A CRECER CON SEGURIDAD","CPRL JAEN","MANUEL SORIANO SERRANO",1994,"ACTUALIDAD",true,"EM","JAEN","ANDALUCIA",false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/10.01","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"018b9fba-0b90-40a5-afa8-22627a03686f","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"RAFAEL ZAFRA",10,"10.02","ELECTRIFICACIÓN RURAL AISLADA","CONSEJERIA OBRAS PUBLICAS Y TRANSPORTES","DIRECCIÓN GENERAL ARQUITECTURA Y VIVIENDA",1987,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,true,false,"/ficha-mapeo/10.02","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"9aa85c4e-9af5-47c2-9381-959cc3fa8aee","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"RAFAEL ZAFRA",10,"10.03","BONIFICACIÓN DEL 99% DE CADA CRÉDITO APROBADO EN PRIMERA MATRICULA","CONSEJERIA DE ECONOMIA, CONOCIMIENTO, EMPRESAS Y UNIVERSIDAD","N/D",2017,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"/ficha-mapeo/10.03","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"3097acd7-dc63-4316-a5e6-6973631db6e0","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"RAFAEL ZAFRA",10,"10.04","REHABILITACION AUTONOMICA PREFERENTE DE VIVIENDAS","CONSEJERIA DE OBRAS PÚBLICAS Y TRANSPORTES","DIRECCIÓN GENERAL ARQUITECTURA Y VIVIENDA",1985,"2009",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,"/ficha-mapeo/10.04","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"f62ccb06-7a5b-4e8c-acc5-66914cb03c91","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"RAFAEL ZAFRA",10,"10.05","ALERTA ACCIDENTES","CONSEJERIA DE EMPLEO, FORMACIÓN Y TRABAJO AUTÓNOMO","SEGURIDAD Y SALUD LABORAL",2017,"ACTUALIDAD",true,"EM","ANDALUCIA","ANDALUCIA",true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/10.05","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"6287ad55-7f11-4463-8d9a-c7b2a7e72278","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"RAFAEL ZAFRA",10,"10.06","PUDO HABERSE EVITADO","CONSEJERIA DE EMPLEO, FORMACIÓN Y TRABAJO AUTÓNOMO","LUIS PIÑERO PIOLESTAN",2011,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/10.06","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"d5ee22f6-f842-48d7-9f53-46c0739e8944","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"RAFAEL ZAFRA",10,"10.07","PROGRAMA INTEGRAL DE SILICOSIS EN ANDALUCIA EN EL MANIPULADO DE AGLOMERADOS DE CUARZO - PISA","CONSEJERIA DE SALUD / COBSEJERIA  DE EMPLEO, EMPRESA Y COMERCIO","JUAN FRANCISCO ALVAREZ ZARALLO",2017,"ACTUALIDAD",true,"EM","ANDALUCIA","ANDALUCIA",true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,"/ficha-mapeo/10.07","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
